"noun_id";"noun";"noun_count"
9174;"danibecouto1898";1
9175;"vascainos";1
9176;"corint";1
9177;"prevenda";2
9178;"mantodocorinthians";2
9179;"corinthias";1
9180;"omissao";1
9181;"premier";1
9182;"processao";1
9183;"infracao";1
9184;"cofres";2
9185;"filosofia";1
9186;"gils";1
9187;"feriadofeliz";1
9188;"dorival";1
9189;"jutrbl";1
9190;"luanaraujo90";1
9191;"laterais";1
9192;"corredor";1
9193;"antisselecaosportv";1
9194;"confiantes";1
9195;"feed";1
9196;"ituano";2
9197;"espn";2
9198;"cleitoosccp1";1
9199;"zyneth10";1
9200;"annabellecelis";1
9201;"mania";1
9202;"cateve";1
9203;"penhoras";1
9204;"tacasdividas";1
9205;"telhas";1
9206;"pepino";1
9207;"srs";1
9208;"corinthianismo";1
9209;"jeonsdani";1
9210;"parcela";1
9211;"bilionario";1
9212;"antis";1
9213;"indignad";1
9214;"canticos";1
9215;"lacradoras";1
9216;"giscardrichard";1
9217;"aprendizado";1
9218;"danizzoka";1
9219;"moi";1
9220;"cachacinha";1
9221;"caminhos";1
9222;"cochilo";1
9223;"financiamento";3
9224;"golzinho";1
9225;"espntcc";1
9226;"espn2tcc";1
9227;"tcc";2
9228;"paulistao";1
9229;"youtimao";1
9230;"sexismo";1
9231;"kalkssabrina";1
9232;"lancamentoo";1
9233;"personalizacao";1
9234;"rastreamento";1
9235;"r14000";1
9236;"tonzin";1
9237;"vacaprevisoes";1
9238;"afra";1
9239;"juniormoraes";1
9240;"processos";2
9241;"corinthianscamisa";1
9242;"responsaveis";1
9243;"patrocinador";1
9244;"corpos";2
9245;"nivaldoprieto";1
9246;"alfaiataria";1
9247;"quadrilha";1
9248;"giomaarin";1
9249;"viagens";1
9250;"desfalques";1
9251;"naming";1
9252;"odebrecht";1
9253;"portais";1
9254;"anti";1
9255;"ralo";1
9256;"palhaco";2
9257;"robinrichard05";1
9258;"ichigobanaki1";1
9259;"gringos";1
9260;"coudet";1
9261;"tanojogo";2
9262;"camisetascapitaes";1
9263;"redondo";2
9264;"dida";1
9265;"calvo";1
9266;"idv";1
9267;"narracao";1
9268;"18h45";1
9269;"lioteixeira";2
9270;"luizao";1
9271;"aesthetic";1
9272;"empregador";1
9273;"vyviicah";1
9274;"rodrigoolivie16";1
9275;"negociacao";1
9276;"ibanez";1
9277;"centraldasep";1
9278;"edusoares1975";1
9279;"barcelloseuro";1
9280;"marinho";1
9281;"luisbutti";1
9282;"costa";1
9283;"verissimo";1
9284;"amandascarlato";1
9285;"playoffs";2
9286;"crefisa";1
9287;"velhinhos";1
9288;"intelectualidade";1
9289;"estadios";1
9290;"arenas";2
9291;"repercussao";1
9292;"suquinho";1
9293;"blogdosaopaulo";1
9294;"autoridade";1
9295;"vaia";1
9296;"xingamentos";1
9297;"desgaste";1
9298;"cavani";1
9299;"determinacao";1
9300;"alturas";2
9301;"vitality";1
9302;"neto";9
9303;"recalque";1
9304;"pingo";1
9305;"suma";1
9306;"pedala";1
9307;"mediocre";2
9308;"tropecar";1
9309;"pazvladson";1
9310;"corinthinas";1
9311;"brincalhao";1
9312;"inacreditavel";1
9313;"parreira";2
9314;"giiubraz61";1
9315;"sigaoboneco2";1
9316;"verdadeirorj";1
9317;"pedrolissa10";1
9318;"fixo";2
9319;"jejum";1
9320;"cupula";2
9321;"player";1
9322;"away";1
9323;"r6000";1
9324;"cortinasdoroubo";1
9325;"observadores";1
9326;"14h";1
9327;"zoeira";1
9328;"leila";1
9329;"overclock";1
9330;"igualdade";1
9331;"paimeiras";1
9332;"guaravita";1
9333;"papelao";1
9334;"viaduto";1
9335;"euamoojose";1
9336;"felca";1
9337;"peia";1
9338;"corinthiansessa";1
9339;"kammerrodrigues";1
9340;"vila";1
9341;"algoz";1
9342;"espetaculo";1
9343;"hakeruchan";1
9344;"escaleta";1
9345;"superacoes";1
9346;"falhas";1
9347;"polvopaulreal";1
9348;"gabrieltimaao";1
9349;"receitas";1
9350;"corintiano";1
9351;"r22999";1
9352;"sergia";1
9353;"mauricia";1
9354;"manchetes";1
9355;"amadorismo";1
9356;"foraneto";1
9357;"emocao";1
9358;"andersonmf";1
9359;"viola";2
9360;"guhsccp07";1
9361;"futbol";1
9362;"alex1979456abc";1
9363;"viituss";1
9364;"bilhas";1
9365;"sinas";1
9366;"pacaembucontra";1
9367;"guaraniqdofoi";1
9368;"xarope";1
9369;"seriedade";1
9370;"instag";1
9371;"lsotero";1
9372;"hahahahahaha";1
9373;"loucosdobandoo";1
9374;"investimentos";1
9375;"rohhcrf";1
9376;"andrewsousa";1
9377;"bff";1
9378;"luizdavioficial";1
9379;"jmriosp";1
9380;"perseguicao";3
9381;"autonomia";1
9382;"anfitrioes";2
9383;"analfabetismo";1
9384;"cultos";1
9385;"ivanalimaxx";2
9386;"vikkyung";1
9387;"neologismos";1
9388;"mjosefigueiredo";1
9389;"oferecaa";1
9390;"garrafas";1
9391;"marado";1
9392;"porfavor";1
9393;"airbnb";1
9394;"alteracao";2
9395;"regime";2
9396;"ricardonakaoka";2
9397;"theodisseu";1
9398;"genera";1
9399;"fantasma";2
9400;"laninhazappa";1
9401;"jeffers89659597";5
9402;"cristianismo";2
9403;"mfriasoficial";8
9404;"revistaoeste";8
9405;"filosofo";1
9406;"maconha";1
9407;"escolas";29
9408;"dce";1
9409;"ministerio";1
9410;"universidade";1
9411;"ciranda";1
9412;"nanachalreo";1
9413;"esposa";1
9414;"desmaio";1
9415;"identitarismo";1
9416;"conjur";3
9417;"emily1998txt";1
9418;"lucpedrosa";1
9419;"dancinha";1
9420;"arthurfleckj";1
9421;"zanfa";1
9422;"certezas";1
9423;"lule";1
9424;"boc";1
9425;"roa";1
9426;"couve";1
9427;"inclusao";6
9428;"omelete";2
9429;"diretrizes";2
9430;"ortografia";1
9431;"leitoracompuls2";1
9432;"latim";3
9433;"fecho";2
9434;"prefeitura";1
9435;"hfmagnus5";1
9436;"ridiculos";2
9437;"analfabetos";3
9438;"verbos";1
9439;"palhacada";5
9440;"ira";1
9441;"esg";1
9442;"politicos";3
9443;"mazelas";1
9444;"imbecis";2
9445;"tecla";1
9446;"desembargadores";3
9447;"dialeto";6
9448;"jasmimtalks";1
9449;"ralizon";1
9450;"flavioupi";1
9451;"debate";1
9452;"insercao";1
9453;"concursos";4
9454;"linguage";1
9455;"congresso";2
9456;"cf";1
9457;"bobajada";1
9458;"aberracao";3
9459;"inscritos";1
9460;"cademia";1
9461;"karinagdani";1
9462;"veades";1
9463;"joochips";1
9464;"pedrofgsoar";1
9465;"bancas";1
9466;"planete";1
9467;"deficientes";3
9468;"cegos";3
9469;"promotores";1
9470;"aprovrar";1
9471;"acessivel";1
9472;"finalidade";1
9473;"camaradas";1
9474;"pedrofgsoares";1
9475;"tratase";1
9476;"lapso";2
9477;"reaccionarios";1
9478;"chatice";1
9479;"bases";1
9480;"entendimento";1
9481;"doutrinacao";1
9482;"bozo";1
9483;"dislexicos";1
9484;"imposicao";2
9485;"furryleproso69";1
9486;"dispositivo";1
9487;"retrocesso";4
9488;"saneamento";1
9489;"executivo";1
9490;"bocos";1
9491;"refens";1
9492;"ativismo";1
9493;"associacoes";1
9494;"mestres";1
9495;"raizes";1
9496;"envergonha";1
9497;"exercitooficial";1
9498;"sentidedescanserpelote";1
9499;"fofaobrasileiro";1
9500;"idiotice";1
9501;"invencao";1
9502;"mudese";1
9503;"pragmatica";1
9504;"dicionario";2
9505;"outsa";1
9506;"vixe";1
9507;"adorno";1
9508;"psicopatas";1
9509;"meteria";1
9510;"normais";1
9511;"ii";1
9512;"norma";5
9513;"republica";1
9514;"braile";1
9515;"mudos";1
9516;"modismo";2
9517;"fundamental";1
9518;"circulo";2
9519;"fabulongo";1
9520;"odaradeverdade";1
9521;"pesames";1
9522;"guerreroblanka2";1
9523;"predios";1
9524;"muros";1
9525;"islamicos";1
9526;"neutralidade";1
9527;"forcacao";1
9528;"amandavettorazz";25
9529;"eludelu";2
9530;"vogal";1
9531;"flexao";2
9532;"eleitores";2
9533;"mercados";1
9534;"teclado";1
9535;"alteregoleo";1
9536;"imecansada";3
9537;"inclusa";1
9538;"gramatica";9
9539;"cristitloff";1
9540;"aparelho";2
9541;"erva";2
9542;"weltindavid";1
9543;"tangente";1
9544;"nicox2n";1
9545;"conhecimento";1
9546;"teoricoliterarias";1
9547;"letramento";1
9548;"surfistas";1
9549;"raivinha";1
9550;"infiltrada";1
9551;"akafigliollo";2
9552;"linguagens";2
9553;"discussoes";3
9554;"metalheadsissy";1
9555;"diretora";1
9556;"bixos";1
9557;"allandospanos";1
9558;"petista";2
9559;"suvaco";1
9560;"tabaco";1
9561;"vikvitrola";1
9562;"jaimecors";2
9563;"oposicao";1
9564;"morfema";1
9565;"estudante";3
9566;"monneratnick777";3
9567;"adulteracao";1
9568;"clariceflorian5";1
9569;"iz3lz";1
9570;"tsc";1
9571;"tah";1
9572;"cloroquina";1
9573;"universidades";1
9574;"alarde";1
9575;"neoliberaisbr";1
9576;"elx";1
9577;"progresso";1
9578;"mimimi";2
9579;"junnsantos";1
9580;"hemilllysher";1
9581;"antoniotabet";9
9582;"sxcoelhoz";1
9583;"cnnbrasilprimetime";2
9584;"pronte";1
9585;"sempre";1
9586;"mocinha";1
9587;"municipio";1
9588;"burrinha";1
9589;"lanadeholanda";7
9590;"sampancher";1
9591;"zelenskyyua";1
9592;"probleminha";1
9593;"dificuldades";1
9594;"bizarrices";1
9595;"nehhh";1
9596;"francos";1
9597;"informativos";1
9598;"lzxmaia";1
9599;"incorreto";1
9600;"demonstracao";1
9601;"babaquice";1
9602;"jrpetrucci";5
9603;"boa";1
9604;"dispositivos";1
9605;"mimizento";1
9606;"cayusmatias";1
9607;"eludeluiledile";1
9608;"dominancia";1
9609;"lilvinicinho";2
9610;"vequinavitor";1
9611;"davidcs35";1
9612;"saotomefabiana";1
9613;"selinho";2
9614;"gtgtgtprontoltltltlt";1
9615;"aluno";1
9616;"estudantes";1
9617;"xzxcscv";1
9618;"plural";1
9619;"poxamarquinhos";1
9620;"egrojay";1
9621;"boo";1
9622;"vagab";1
9623;"alternativas";1
9624;"artigos";1
9625;"tiagoohr";2
9626;"itabirito";2
9627;"letrinha";1
9628;"azul61azul";1
9629;"bolsonarista";2
9630;"jooaocean";1
9631;"nicolas";1
9632;"noias";1
9633;"rachadinha";1
9634;"mansoes";1
9635;"tempom";1
9636;"tadinho";1
9637;"dexteradomini1";1
9638;"sayobernardino";1
9639;"adjetivo";1
9640;"chuca";1
9641;"nervouse";1
9642;"leis";1
9643;"proibam";1
9644;"intolerancia";1
9645;"vereadores";2
9646;"liberal";1
9647;"oalmamorta";1
9648;"bromelisa";1
9649;"legitimacao";1
9650;"carrelzinha";1
9651;"ansia";1
9652;"descriminalizacao";1
9653;"leletipatriota";1
9654;"roxmo";1
9655;"idiotices";1
9656;"avanco";1
9657;"respeitoadiversidade";1
9658;"jeanpaulprates";1
9659;"meuzovo";1
9660;"lucyannaleal";2
9661;"slauragc";1
9662;"damadeferroofic";1
9663;"correta";1
9664;"estados";1
9665;"reacionario";4
9666;"representade";1
9667;"souaalberto1";1
9668;"frutinha";1
9669;"betinhocasas";1
9670;"lebrexeias";1
9671;"defecatingb";2
9672;"agendas";2
9673;"conduta";1
9674;"thiagojramos2";1
9675;"bolsonaristas";1
9676;"madafade";1
9677;"obrigarnos";1
9678;"complexidade";1
9679;"surdos";2
9680;"continencia";1
9681;"generale";1
9682;"joaofungo";1
9683;"camarajoinville";1
9684;"linguistica";3
9685;"fulano";1
9686;"jornaloglobo";1
9687;"care";1
9688;"mongoloide";1
9689;"falantes";1
9690;"discoverybr";1
9691;"pohha";1
9692;"quenga";1
9693;"ridiculo";1
9694;"diabos";2
9695;"ressoa";1
9696;"especificos";1
9697;"traficantes";1
9698;"drogasmas";1
9699;"alcione";2
9700;"alciona";2
9701;"elisamaximo";1
9702;"vereador";2
9703;"tribuna";2
9704;"mgaldino";1
9705;"maisumotario";1
9706;"ritanobregagom1";1
9707;"bebeda";1
9708;"conservador";1
9709;"madeleinelacsko";1
9710;"chamala";1
9711;"repertorio";1
9712;"garconete";1
9713;"parenteses";1
9714;"especificidade";1
9715;"betelpulpitos";1
9716;"ceodoseventeen";4
9717;"lucaseduardrz";1
9718;"ptbr";1
9719;"aaa";1
9720;"sareninha";1
9721;"linguas";1
9722;"ahtasensato";1
9723;"consenso";1
9724;"evangelicos";3
9725;"tranquilo";1
9726;"penas";1
9727;"tu";1
9728;"manoelaheart";1
9729;"coloquial";1
9730;"leonardodias";1
9731;"holsmes";1
9732;"mascaras";1
9733;"poloniofus";1
9734;"amago";1
9735;"profundezas";1
9736;"polemicas";1
9737;"assassino";1
9738;"maduro";1
9739;"chanyeolcat";2
9740;"digase";1
9741;"gemeas";1
9742;"atrizes";1
9743;"preocupada";1
9744;"boolsetajamais";1
9745;"delquevictor";1
9746;"idiomas";1
9747;"aliceinland13";1
9748;"comfortsaiko";1
9749;"proibicao";1
9750;"amazonas";1
9751;"transgeneres";1
